Name,Year,x,n,dying_prob,LEx,dying_prob_annual
Lesotho,2025,80,5,0.43155741,6.724,0.086311482
Lesotho,2025,85,5,0.58300626,4.9624,0.116601252
Lesotho,2025,90,5,0.72871696,3.6572,0.145743392
Lesotho,2025,95,5,0.84601934,2.7226,0.169203868
Lesotho,2025,100,-1,1,2.145,-1
Namibia,2025,0,1,0.02662984,64.2999,0.02662984
Namibia,2025,1,4,0.01032696,65.0558,0.00258174
Namibia,2025,5,5,0.00411205,61.7187,8.2241e-4
Namibia,2025,10,5,0.00365069,56.9641,7.30138e-4
Namibia,2025,15,5,0.00711928,52.1632,0.001423856
Namibia,2025,20,5,0.01214541,47.5172,0.002429082
Namibia,2025,25,5,0.01793026,43.068600000000004,0.003586052
Namibia,2025,30,5,0.02512844,38.8068,0.0050256879999999995
Namibia,2025,35,5,0.03468065,34.7395,0.00693613
Namibia,2025,40,5,0.0451854,30.894,0.00903708
Namibia,2025,45,5,0.05855592,27.2339,0.011711184
Namibia,2025,50,5,0.07553971,23.767,0.015107942
Namibia,2025,55,5,0.09656307,20.4995,0.019312614
Namibia,2025,60,5,0.13088568,17.4158,0.026177136
Namibia,2025,65,5,0.17202133,14.6502,0.034404266
Namibia,2025,70,5,0.21916615,12.1705,0.04383323
Namibia,2025,75,5,0.27986998,9.881,0.055973996000000005
Namibia,2025,80,5,0.37290568,7.7566,0.074581136
Namibia,2025,85,5,0.50499432,5.8868,0.100998864
Namibia,2025,90,5,0.63703147,4.4766,0.127406294
Namibia,2025,95,5,0.76027444,3.3983,0.152054888
Namibia,2025,100,-1,1,2.621,-1
South Africa,2025,0,1,0.0205958,66.9928,0.0205958
South Africa,2025,1,4,0.00778792,67.3994,0.00194698
South Africa,2025,5,5,0.00232843,63.9167,4.65686e-4
South Africa,2025,10,5,0.00261044,59.0608,5.22088e-4
South Africa,2025,15,5,0.0060312,54.208,0.00120624
South Africa,2025,20,5,0.01101211,49.5199,0.002202422
South Africa,2025,25,5,0.01719757,45.0413,0.003439514
South Africa,2025,30,5,0.02376408,40.783,0.004752816
South Africa,2025,35,5,0.03011358,36.7127,0.006022716
South Africa,2025,40,5,0.0390933,32.7721,0.00781866
South Africa,2025,45,5,0.04931102,29.0003,0.009862204
South Africa,2025,50,5,0.06479072,25.3706,0.012958144
South Africa,2025,55,5,0.08399987,21.9492,0.016799974000000002
South Africa,2025,60,5,0.11167448,18.7257,0.022334896
South Africa,2025,65,5,0.14710543,15.7564,0.029421086000000003
South Africa,2025,70,5,0.19677255,13.0324,0.039354509999999995
South Africa,2025,75,5,0.25820867,10.6036,0.051641733999999995
South Africa,2025,80,5,0.34702834,8.4205,0.069405668
South Africa,2025,85,5,0.45305793,6.5792,0.090611586
South Africa,2025,90,5,0.5823602,5.047,0.11647204
South Africa,2025,95,5,0.71570025,3.8485,0.14314005000000002
South Africa,2025,100,-1,1,3.1409,-1
Western Africa,2025,0,1,0.05697623,58.449,0.05697623
Western Africa,2025,1,4,0.03287131,60.9672,0.0082178275
Western Africa,2025,5,5,0.02270574,58.978,0.004541148
Western Africa,2025,10,5,0.01279115,55.2971,0.00255823
Western Africa,2025,15,5,0.01644889,50.9821,0.003289778
Western Africa,2025,20,5,0.02200225,46.7901,0.00440045
Western Africa,2025,25,5,0.02436628,42.7854,0.004873256
Western Africa,2025,30,5,0.02722488,38.7907,0.005444976
Western Africa,2025,35,5,0.03121277,34.8054,0.006242554
Western Africa,2025,40,5,0.03753993,30.8444,0.0075079859999999995
Western Africa,2025,45,5,0.04515431,26.9479,0.009030862
Western Africa,2025,50,5,0.0598884,23.1003,0.011977680000000001
Western Africa,2025,55,5,0.08027641,19.4066,0.016055282
Western Africa,2025,60,5,0.11723057,15.8733,0.023446114
Western Africa,2025,65,5,0.17429262,12.6333,0.034858524
Western Africa,2025,70,5,0.26409685,9.7507,0.05281937
Western Africa,2025,75,5,0.3873028,7.3288,0.07746056
Western Africa,2025,80,5,0.5409793,5.3847,0.10819586
Western Africa,2025,85,5,0.69405733,3.9409,0.138811466
Western Africa,2025,90,5,0.82553697,2.8858,0.16510739400000002
Western Africa,2025,95,5,0.90308826,2.23,0.180617652
Western Africa,2025,100,-1,1,1.8117,-1
Benin,2025,0,1,0.05313717,61.5924,0.05313717
Benin,2025,1,4,0.02971695,64.0379,0.0074292375
Benin,2025,5,5,0.01684436,61.9452,0.0033688719999999998
Benin,2025,10,5,0.00988198,57.9695,0.001976396
Benin,2025,15,5,0.01321072,53.5234,0.002642144
Benin,2025,20,5,0.01780023,49.2041,0.003560046
Benin,2025,25,5,0.01957883,45.0496,0.003915765999999999
Benin,2025,30,5,0.02161461,40.8988,0.004322922
Benin,2025,35,5,0.02460642,36.7464,0.004921284
Benin,2025,40,5,0.03017053,32.6087,0.006034106
Benin,2025,45,5,0.03642744,28.5435,0.007285488
Benin,2025,50,5,0.05020122,24.5246,0.010040244
Benin,2025,55,5,0.06701542,20.683,0.013403084000000001
Benin,2025,60,5,0.10028488,16.9815,0.020056976
Benin,2025,65,5,0.15242468,13.5799,0.030484936
Benin,2025,70,5,0.23326956,10.5518,0.046653912
Benin,2025,75,5,0.34610458,7.9756,0.069220916
Benin,2025,80,5,0.49608614,5.8626,0.099217228
Benin,2025,85,5,0.65542573,4.2574,0.131085146
Benin,2025,90,5,0.80118443,3.0739,0.160236886
Benin,2025,95,5,0.90368119,2.2459,0.180736238
Benin,2025,100,-1,1,1.7589,-1
Burkina Faso,2025,0,1,0.04733449,61.2981,0.04733449
Burkina Faso,2025,1,4,0.03445851,63.3349,0.0086146275
Burkina Faso,2025,5,5,0.01292957,61.538,0.002585914
Burkina Faso,2025,10,5,0.00793692,57.3167,0.001587384
Burkina Faso,2025,15,5,0.01223292,52.7549,0.002446584
Burkina Faso,2025,20,5,0.01760237,48.3746,0.003520474
Burkina Faso,2025,25,5,0.01868075,44.1956,0.0037361499999999997
Burkina Faso,2025,30,5,0.02045306,39.9891,0.0040906119999999995
Burkina Faso,2025,35,5,0.02337031,35.7711,0.004674062
Burkina Faso,2025,40,5,0.0288729,31.5658,0.00577458
Burkina Faso,2025,45,5,0.03615101,27.4277,0.007230202
Burkina Faso,2025,50,5,0.05027131,23.3591,0.010054262
Burkina Faso,2025,55,5,0.07082078,19.4569,0.014164156
Burkina Faso,2025,60,5,0.10897821,15.7395,0.021795642
Burkina Faso,2025,65,5,0.16742475,12.3417,0.03348495
Burkina Faso,2025,70,5,0.2681671,9.2964,0.05363342
Burkina Faso,2025,75,5,0.41467555,6.7522,0.08293511
Burkina Faso,2025,80,5,0.59586888,4.7609,0.11917377600000001
Burkina Faso,2025,85,5,0.76662094,3.3342,0.153324188
Burkina Faso,2025,90,5,0.90039029,2.2923,0.180078058
Burkina Faso,2025,95,5,0.95704104,1.7142,0.191408208
Burkina Faso,2025,100,-1,1,1.3807,-1
Cabo Verde,2025,0,1,0.01074203,77.3463,0.01074203
Cabo Verde,2025,1,4,0.00212621,77.1848,5.315525e-4
Cabo Verde,2025,5,5,0.00115444,73.3458,2.30888e-4
Cabo Verde,2025,10,5,0.00114888,68.4277,2.2977599999999998e-4
Cabo Verde,2025,15,5,0.00182377,63.5035,3.64754e-4
Cabo Verde,2025,20,5,0.00321426,58.6144,6.42852e-4
Cabo Verde,2025,25,5,0.00427376,53.7949,8.54752e-4
Cabo Verde,2025,30,5,0.00608404,49.0146,0.001216808
Cabo Verde,2025,35,5,0.00932137,44.2982,0.0018642740000000002
Cabo Verde,2025,40,5,0.01249791,39.6903,0.0024995819999999998
Cabo Verde,2025,45,5,0.01870766,35.1594,0.003741532
Cabo Verde,2025,50,5,0.02642519,30.7789,0.005285038000000001
Cabo Verde,2025,55,5,0.03488092,26.5436,0.006976184000000001
Cabo Verde,2025,60,5,0.04824415,22.4088,0.00964883
Cabo Verde,2025,65,5,0.07196833,18.4116,0.014393666
Cabo Verde,2025,70,5,0.1076627,14.6342,0.02153254
Cabo Verde,2025,75,5,0.17946247,11.0837,0.035892494000000004
Cabo Verde,2025,80,5,0.34353982,7.9164,0.068707964
Cabo Verde,2025,85,5,0.50587496,5.6972,0.10117499199999999
Cabo Verde,2025,90,5,0.67728054,4.071,0.13545610800000002
Cabo Verde,2025,95,5,0.8212201,2.9116,0.16424402
Cabo Verde,2025,100,-1,1,2.0968,-1
Côte d'Ivoire,2025,0,1,0.05453429,60.494,0.05453429
Côte d'Ivoire,2025,1,4,0.01992326,62.971,0.004980815
Côte d'Ivoire,2025,5,5,0.00763541,60.2202,0.001527082
Côte d'Ivoire,2025,10,5,0.00604579,55.6663,0.0012091579999999999
Côte d'Ivoire,2025,15,5,0.01013596,50.9892,0.0020271919999999997
Côte d'Ivoire,2025,20,5,0.01560178,46.4833,0.0031203560000000003
Côte d'Ivoire,2025,25,5,0.02030537,42.1785,0.004061074
Côte d'Ivoire,2025,30,5,0.02591824,37.9991,0.005183648
Côte d'Ivoire,2025,35,5,0.0336354,33.9412,0.006727080000000001
Côte d'Ivoire,2025,40,5,0.04287049,30.0325,0.008574097999999999
Côte d'Ivoire,2025,45,5,0.0554051,26.2622,0.01108102
Côte d'Ivoire,2025,50,5,0.0737773,22.6506,0.014755460000000001
Côte d'Ivoire,2025,55,5,0.09781414,19.2491,0.019562827999999997
Côte d'Ivoire,2025,60,5,0.13758703,16.0555,0.027517406
Côte d'Ivoire,2025,65,5,0.18895893,13.2033,0.037791786
Côte d'Ivoire,2025,70,5,0.25291503,10.6886,0.050583006
Côte d'Ivoire,2025,75,5,0.33586346,8.454,0.067172692
Côte d'Ivoire,2025,80,5,0.45122342,6.4803,0.09024468399999999
Côte d'Ivoire,2025,85,5,0.60052714,4.7998,0.12010542799999999
Côte d'Ivoire,2025,90,5,0.73991609,3.5646,0.147983218
Côte d'Ivoire,2025,95,5,0.85146678,2.6695,0.170293356
Côte d'Ivoire,2025,100,-1,1,2.0799,-1
Gambia,2025,0,1,0.02862724,65.107,0.02862724
Gambia,2025,1,4,0.01704421,66.0221,0.0042610525
Gambia,2025,5,5,0.01395069,63.1337,0.002790138
Gambia,2025,10,5,0.00831452,58.9954,0.0016629040000000002
Gambia,2025,15,5,0.01152035,54.4694,0.00230407
Gambia,2025,20,5,0.01564386,50.0728,0.0031287719999999997
Gambia,2025,25,5,0.0172702,45.8281,0.00345404
Gambia,2025,30,5,0.01918191,41.5889,0.003836382
Gambia,2025,35,5,0.02201951,37.3527,0.0044039019999999995
Gambia,2025,40,5,0.02745482,33.1358,0.005490964
Gambia,2025,45,5,0.03359204,28.9988,0.0067184079999999995
Gambia,2025,50,5,0.04707725,24.9165,0.00941545
Gambia,2025,55,5,0.06322113,21.0183,0.012644226
Gambia,2025,60,5,0.09568084,17.2607,0.019136168000000002
Gambia,2025,65,5,0.14670506,13.8067,0.029341012
Gambia,2025,70,5,0.22581887,10.7302,0.045163774000000004
Gambia,2025,75,5,0.33837532,8.1042,0.067675064
Gambia,2025,80,5,0.48739937,5.9562,0.097479874
Gambia,2025,85,5,0.64835977,4.3165,0.129671954
Gambia,2025,90,5,0.79738008,3.1046,0.159476016
Gambia,2025,95,5,0.90166175,2.2647,0.18033235
Gambia,2025,100,-1,1,1.7776,-1
Ghana,2025,0,1,0.03063154,65.8133,0.03063154
Ghana,2025,1,4,0.0115768,66.8889,0.0028942
Ghana,2025,5,5,0.01284739,63.6484,0.002569478
Ghana,2025,10,5,0.00783856,59.4469,0.001567712
Ghana,2025,15,5,0.01104337,54.8973,0.002208674
Ghana,2025,20,5,0.01514277,50.48,0.003028554
Ghana,2025,25,5,0.01663482,46.217,0.0033269640000000004
Ghana,2025,30,5,0.0183754,41.956,0.00367508
Ghana,2025,35,5,0.02104586,37.694,0.004209172
Ghana,2025,40,5,0.02644843,33.449,0.005289686
Ghana,2025,45,5,0.03261883,29.2879,0.006523766
Ghana,2025,50,5,0.04597707,25.1877,0.009195414
Ghana,2025,55,5,0.06116693,21.2756,0.012233386
Ghana,2025,60,5,0.09220626,17.4921,0.018441251999999998
Ghana,2025,65,5,0.14191297,13.9995,0.028382594
Ghana,2025,70,5,0.21978987,10.881,0.043957974
Ghana,2025,75,5,0.33210691,8.2149,0.066421382
Ghana,2025,80,5,0.48027366,6.0398,0.096054732
Ghana,2025,85,5,0.64112902,4.378,0.128225804
Ghana,2025,90,5,0.79247942,3.1428,0.158495884
Ghana,2025,95,5,0.89973899,2.283,0.179947798
Ghana,2025,100,-1,1,1.7862,-1
Guinea,2025,0,1,0.06172493,60.9117,0.06172493
Guinea,2025,1,4,0.03027634,63.9044,0.007569085
Guinea,2025,5,5,0.01722656,61.8445,0.003445312
Guinea,2025,10,5,0.01004241,57.8907,0.002008482
Guinea,2025,15,5,0.01338028,53.4529,0.002676056
Guinea,2025,20,5,0.01796917,49.1416,0.0035938339999999997
Guinea,2025,25,5,0.01978178,44.9941,0.003956355999999999
Guinea,2025,30,5,0.02185786,40.8511,0.004371572
Guinea,2025,35,5,0.02487553,36.7074,0.004975106
Guinea,2025,40,5,0.03039449,32.5784,0.006078898
Guinea,2025,45,5,0.036499,28.5195,0.0072997999999999995
Guinea,2025,50,5,0.0501558,24.5018,0.01003116
Guinea,2025,55,5,0.0670623,20.6578,0.013412460000000001
Guinea,2025,60,5,0.10041611,16.9555,0.020083222
Guinea,2025,65,5,0.15269924000000001,13.5533,0.030539848
Guinea,2025,70,5,0.23376844,10.5245,0.046753688
Guinea,2025,75,5,0.34757145,7.9468,0.06951429
Guinea,2025,80,5,0.49817713,5.8372,0.099635426
Guinea,2025,85,5,0.6576706,4.2369,0.13153412
Guinea,2025,90,5,0.80345917,3.0567,0.160691834
Guinea,2025,95,5,0.90492255,2.235,0.18098451
Guinea,2025,100,-1,1,1.7572,-1
Guinea-Bissau,2025,0,1,0.04875919,62.12,0.04875919
Guinea-Bissau,2025,1,4,0.02418994,64.2942,0.006047485
Guinea-Bissau,2025,5,5,0.0086676,61.8508,0.00173352
Guinea-Bissau,2025,10,5,0.00631622,57.3723,0.001263244
Guinea-Bissau,2025,15,5,0.00947031,52.7208,0.0018940619999999997
Guinea-Bissau,2025,20,5,0.01381427,48.199,0.002762854
Guinea-Bissau,2025,25,5,0.01708509,43.8378,0.003417018
Guinea-Bissau,2025,30,5,0.02112524,39.5551,0.004225048
Guinea-Bissau,2025,35,5,0.02699708,35.353,0.005399416
Guinea-Bissau,2025,40,5,0.03443233,31.262,0.006886465999999999
Guinea-Bissau,2025,45,5,0.04433674,27.2848,0.008867348
Guinea-Bissau,2025,50,5,0.0596859,23.4303,0.01193718
Guinea-Bissau,2025,55,5,0.08000562,19.7529,0.016001124
Guinea-Bissau,2025,60,5,0.11523444,16.2446,0.023046887999999998
Guinea-Bissau,2025,65,5,0.16871996,13.0203,0.033743992
Guinea-Bissau,2025,70,5,0.25383315,10.136,0.05076663
Guinea-Bissau,2025,75,5,0.36873092,7.7107,0.073746184
Guinea-Bissau,2025,80,5,0.51004269,5.759,0.10200853800000001
Guinea-Bissau,2025,85,5,0.65838292,4.2635,0.13167658399999999
Guinea-Bissau,2025,90,5,0.78691897,3.1849,0.157383794
Guinea-Bissau,2025,95,5,0.88218587,2.4146,0.176437174
Guinea-Bissau,2025,100,-1,1,1.9134,-1
Liberia,2025,0,1,0.05367549,62.4864,0.05367549
Liberia,2025,1,4,0.01820664,65.0186,0.00455166
Liberia,2025,5,5,0.00700723,62.1962,0.001401446
Liberia,2025,10,5,0.00537417,57.6194,0.001074834
Liberia,2025,15,5,0.00854574,52.9168,0.001709148
Liberia,2025,20,5,0.01227987,48.3496,0.002455974
Liberia,2025,25,5,0.01489688,43.9185,0.0029793759999999997
Liberia,2025,30,5,0.01847336,39.5438,0.0036946720000000004
Liberia,2025,35,5,0.02404829,35.2393,0.004809658
Liberia,2025,40,5,0.03174955,31.0435,0.00634991
Liberia,2025,45,5,0.04271243,26.9763,0.008542486
Liberia,2025,50,5,0.05968282,23.0633,0.011936564
Liberia,2025,55,5,0.08281483,19.3616,0.016562966000000002
Liberia,2025,60,5,0.12172749,15.874,0.024345498
Liberia,2025,65,5,0.17788399,12.7118,0.035576798
Liberia,2025,70,5,0.26331041,9.9028,0.052662082
Liberia,2025,75,5,0.37917195,7.5278,0.07583439
Liberia,2025,80,5,0.52191924,5.6088,0.104383848
Liberia,2025,85,5,0.67358772,4.1256,0.134717544
Liberia,2025,90,5,0.80101373,3.071,0.160202746
Liberia,2025,95,5,0.89307523,2.3238,0.178615046
Liberia,2025,100,-1,1,1.8442,-1
Mali,2025,0,1,0.05264607,61.0707,0.05264607
Mali,2025,1,4,0.03405351,63.4537,0.0085133775
Mali,2025,5,5,0.01275743,61.6343,0.002551486
Mali,2025,10,5,0.0077731,57.4038,0.00155462
Mali,2025,15,5,0.01199785,52.8336,0.0023995699999999997
Mali,2025,20,5,0.01715364,48.4422,0.003430728
Mali,2025,25,5,0.01828168,44.2431,0.0036563360000000005
Mali,2025,30,5,0.02010627,40.0201,0.004021254
Mali,2025,35,5,0.02298113,35.7892,0.004596226
Mali,2025,40,5,0.02836825,31.5708,0.005673650000000001
Mali,2025,45,5,0.03565882,27.4174,0.0071317640000000005
Mali,2025,50,5,0.04996696,23.335,0.009993392
Mali,2025,55,5,0.07088736,19.4244,0.014177472
Mali,2025,60,5,0.10933963,15.7057,0.021867926
Mali,2025,65,5,0.16805797,12.3097,0.033611594
Mali,2025,70,5,0.26942235,9.2668,0.05388447
Mali,2025,75,5,0.41644805,6.7273,0.08328961
Mali,2025,80,5,0.59741637,4.7425,0.119483274
Mali,2025,85,5,0.76942901,3.3131,0.153885802
Mali,2025,90,5,0.90280428,2.2716,0.180560856
Mali,2025,95,5,0.95829722,1.6988,0.19165944399999998
Mali,2025,100,-1,1,1.3683,-1
Mauritania,2025,0,1,0.04068525,67.0516,0.04068525
Mauritania,2025,1,4,0.01523507,68.8883,0.0038087675
Mauritania,2025,5,5,0.0051973,65.9299,0.00103946
Mauritania,2025,10,5,0.0037349699999999998,61.2633,7.46994e-4
Mauritania,2025,15,5,0.00609406,56.4831,0.001218812
Mauritania,2025,20,5,0.00767774,51.813,0.0015355479999999999
Mauritania,2025,25,5,0.00789068,47.1944,0.0015781360000000002
Mauritania,2025,30,5,0.00926496,42.5497,0.001852992
Mauritania,2025,35,5,0.01230927,37.9234,0.0024618540000000003
Mauritania,2025,40,5,0.01743976,33.3633,0.003487952
Mauritania,2025,45,5,0.02582863,28.9086,0.005165726000000001
Mauritania,2025,50,5,0.03969085,24.6045,0.00793817
Mauritania,2025,55,5,0.06083031,20.5117,0.012166062
Mauritania,2025,60,5,0.09757219,16.668,0.019514438000000002
Mauritania,2025,65,5,0.15444924,13.1828,0.030889847999999998
Mauritania,2025,70,5,0.24626689,10.11,0.049253378
Mauritania,2025,75,5,0.37233783,7.5643,0.074467566
Mauritania,2025,80,5,0.52335106,5.5667,0.104670212
Mauritania,2025,85,5,0.68238548,4.0526,0.136477096
Mauritania,2025,90,5,0.80796811,3.0153,0.161593622
Mauritania,2025,95,5,0.90084166,2.2642,0.180168332
Mauritania,2025,100,-1,1,1.7919,-1
Niger,2025,0,1,0.03829433,64.4815,0.03829433
Niger,2025,1,4,0.03208008,66.043,0.00802002
Niger,2025,5,5,0.00821881,64.1835,0.001643762
Niger,2025,10,5,0.00542126,59.6984,0.001084252
Niger,2025,15,5,0.00832829,55.0097,0.001665658
Niger,2025,20,5,0.01193441,50.449,0.002386882
Niger,2025,25,5,0.01291337,46.0274,0.002582674
Niger,2025,30,5,0.01479795,41.5965,0.0029595900000000002
Niger,2025,35,5,0.01746571,37.1829,0.003493142
Niger,2025,40,5,0.02259629,32.798,0.004519258
Niger,2025,45,5,0.02963922,28.4962,0.005927844
Niger,2025,50,5,0.04296442,24.2867,0.008592884
Niger,2025,55,5,0.06226507,20.2586,0.012453014
Niger,2025,60,5,0.09682514,16.4286,0.019365028
Niger,2025,65,5,0.15107946,12.9059,0.030215892
Niger,2025,70,5,0.24707932,9.7337,0.049415864
Niger,2025,75,5,0.38917412,7.0704,0.077834824
Niger,2025,80,5,0.57258444,4.9645,0.114516888
Niger,2025,85,5,0.7521983,3.4436,0.15043966
Niger,2025,90,5,0.89518471,2.3393,0.179036942
Niger,2025,95,5,0.95630866,1.7287,0.19126173200000002
Niger,2025,100,-1,1,1.3827,-1
Nigeria,2025,0,1,0.06812464,54.3409,0.06812464
Nigeria,2025,1,4,0.04029243,57.296,0.0100731075
Nigeria,2025,5,5,0.03386486,55.6211,0.0067729719999999995
Nigeria,2025,10,5,0.01840147,52.4932,0.0036802939999999998
Nigeria,2025,15,5,0.02225353,48.4324,0.0044507060000000005
Nigeria,2025,20,5,0.02905839,44.4743,0.005811678
Nigeria,2025,25,5,0.03217926,40.7292,0.006435852000000001
Nigeria,2025,30,5,0.03557546,36.9994,0.007115092000000001
Nigeria,2025,35,5,0.04014771,33.271,0.008029542
Nigeria,2025,40,5,0.04654821,29.5562,0.009309642
Nigeria,2025,45,5,0.05361854,25.8755,0.010723708
Nigeria,2025,50,5,0.06867876,22.1967,0.013735752
Nigeria,2025,55,5,0.09052833,18.6431,0.018105666
Nigeria,2025,60,5,0.12985293,15.2408,0.025970586
Nigeria,2025,65,5,0.19069136,12.1259,0.038138272
Nigeria,2025,70,5,0.28335285,9.3725,0.056670569999999997
Nigeria,2025,75,5,0.40514481,7.0712,0.08102896200000001
Nigeria,2025,80,5,0.55709971,5.2019,0.11141994200000001
Nigeria,2025,85,5,0.71025787,3.7915,0.14205157399999999
Nigeria,2025,90,5,0.84646755,2.7214,0.16929350999999998
Nigeria,2025,95,5,0.92090687,2.0736,0.184181374
Nigeria,2025,100,-1,1,1.631,-1
Saint Helena,2025,0,1,0.01014364,77.7381,0.01014364
Saint Helena,2025,1,4,0.0016627,77.5339,4.15675e-4
Saint Helena,2025,5,5,0.00102875,73.6601,2.0575e-4
Saint Helena,2025,10,5,8.9967e-4,68.7337,1.79934e-4
Saint Helena,2025,15,5,0.0017089,63.7931,3.4177999999999997e-4
Saint Helena,2025,20,5,0.00225232,58.8976,4.50464e-4
Saint Helena,2025,25,5,0.00261719,54.0247,5.23438e-4
Saint Helena,2025,30,5,0.00295981,49.1599,5.919619999999999e-4
Saint Helena,2025,35,5,0.00397587,44.2981,7.951740000000001e-4
Saint Helena,2025,40,5,0.00563182,39.4645,0.001126364
Saint Helena,2025,45,5,0.00997844,34.673,0.001995688
Saint Helena,2025,50,5,0.01688919,29.9949,0.0033778379999999998
Saint Helena,2025,55,5,0.03013593,25.4643,0.0060271859999999995
Saint Helena,2025,60,5,0.04818371,21.1702,0.009636742
Saint Helena,2025,65,5,0.08369645,17.1062,0.01673929
Saint Helena,2025,70,5,0.14157407,13.4229,0.028314814
Saint Helena,2025,75,5,0.22988455,10.2033,0.045976909999999996
Saint Helena,2025,80,5,0.37932098,7.4682,0.075864196
Saint Helena,2025,85,5,0.5324186,5.4766,0.10648371999999999
Saint Helena,2025,90,5,0.69251177,3.9595,0.138502354
Saint Helena,2025,95,5,0.79675143,3.1011,0.159350286
Saint Helena,2025,100,-1,1,2.2169,-1
Senegal,2025,0,1,0.01839709,70.4948,0.01839709
Senegal,2025,1,4,0.01013934,70.8143,0.002534835
Senegal,2025,5,5,0.00418523,67.523,8.370459999999999e-4
Senegal,2025,10,5,0.00319742,62.7977,6.39484e-4
Senegal,2025,15,5,0.00485882,57.9908,9.71764e-4
Senegal,2025,20,5,0.00715355,53.2607,0.00143071
Senegal,2025,25,5,0.00784803,48.6259,0.001569606
Senegal,2025,30,5,0.00962562,43.9904,0.0019251239999999998
Senegal,2025,35,5,0.01166183,39.3929,0.0023323659999999998
Senegal,2025,40,5,0.01611658,34.8271,0.0032233159999999995
Senegal,2025,45,5,0.022266,30.3545,0.0044532
Senegal,2025,50,5,0.03356876,25.9858,0.006713752000000001
Senegal,2025,55,5,0.0493934,21.7962,0.009878679999999999
Senegal,2025,60,5,0.07717302,17.7914,0.015434604
Senegal,2025,65,5,0.12256122,14.0569,0.024512244
Senegal,2025,70,5,0.20713935,10.6495,0.04142787
Senegal,2025,75,5,0.34171789,7.7405,0.068343578
Senegal,2025,80,5,0.52392864,5.4242,0.104785728
Senegal,2025,85,5,0.71485396,3.7291,0.142970792
Senegal,2025,90,5,0.87614533000000006,2.5013,0.17522906600000002
Senegal,2025,95,5,0.94890345,1.8149,0.18978069
Senegal,2025,100,-1,1,1.4327,-1
Sierra Leone,2025,0,1,0.0694613,61.4524,0.0694613
Sierra Leone,2025,1,4,0.02996574,65.0196,0.007491435
Sierra Leone,2025,5,5,0.00972297,62.9805,0.0019445939999999998
Sierra Leone,2025,10,5,0.0065305,58.5783,0.0013061
Sierra Leone,2025,15,5,0.0098054,53.9464,0.00196108
Sierra Leone,2025,20,5,0.01254035,49.4542,0.0025080700000000003
Sierra Leone,2025,25,5,0.01299692,45.0501,0.002599384
Sierra Leone,2025,30,5,0.01486947,40.6102,0.002973894
Sierra Leone,2025,35,5,0.01872408,36.1843,0.003744816
